Order_id,Product_id,Sales,Quantity,discount,payment_type,payment_installments
CA-2015-102015,OFF-LA-10002043,20.7,2,0%,credit_card,10
US-2017-103247,OFF-BI-10004492,75.792,3,20%,credit_card,7
CA-2016-143924,OFF-PA-10002120,109.92,2,0%,credit_card,3
CA-2015-153038,OFF-EN-10000461,55.936,8,20%,credit_card,8
CA-2016-142958,OFF-BI-10001759,6.096,2,20%,credit_card,1
CA-2015-104346,FUR-TA-10000849,364.95,5,50%,credit_card,10
CA-2017-155985,FUR-FU-10000758,211.84,8,0%,credit_card,10
CA-2016-105781,FUR-CH-10001802,326.646,3,10%,credit_card,1
US-2015-146745,OFF-BI-10003274,6.368,2,20%,credit_card,6
CA-2014-151554,OFF-PA-10004609,20.736,4,20%,credit_card,10
CA-2015-118955,OFF-PA-10004156,27.216,3,20%,credit_card,2
CA-2014-167486,FUR-FU-10003268,199.9,5,0%,credit_card,6
US-2017-133361,OFF-AR-10001919,3.76,2,0%,credit_card,3
CA-2014-167927,OFF-ST-10003123,66.58,2,0%,credit_card,3
CA-2016-160500,OFF-BI-10003784,6.72,5,20%,credit_card,1
CA-2015-120880,OFF-ST-10001496,540.57,3,0%,credit_card,8
CA-2016-147256,OFF-AP-10003057,1927.59,7,0%,credit_card,2
CA-2015-127110,OFF-ST-10002554,78.256,2,20%,credit_card,1
CA-2016-164574,OFF-ST-10003816,704.76,5,20%,credit_card,3
CA-2014-157924,OFF-ST-10002352,31.92,4,0%,credit_card,10
CA-2015-109190,OFF-PA-10000069,60.736,8,20%,credit_card,1
CA-2014-138023,OFF-BI-10003638,30.96,8,80%,credit_card,3
CA-2014-100006,TEC-PH-10002075,377.97,3,0%,credit_card,2
US-2017-141677,OFF-PA-10002581,74.352,3,20%,credit_card,10
CA-2016-109666,TEC-PH-10004774,25.98,2,0%,credit_card,5
CA-2014-160773,OFF-BI-10000546,5.184,6,70%,credit_card,2
CA-2017-156237,OFF-BI-10000301,3.882,2,70%,credit_card,5
CA-2017-146269,OFF-ST-10003208,290.336,2,20%,credit_card,4
CA-2014-126802,FUR-FU-10000193,38.976,3,60%,credit_card,6
US-2015-115238,OFF-PA-10002689,6.48,1,0%,credit_card,1
US-2017-118157,OFF-EN-10004459,15.28,2,0%,credit_card,1
CA-2017-121398,OFF-ST-10002756,270.62,2,0%,credit_card,3
US-2016-113649,TEC-PH-10002350,44.784,2,20%,credit_card,2
CA-2017-155292,FUR-CH-10000553,33.94,1,0%,credit_card,1
CA-2014-139598,OFF-AP-10002998,34.656,2,20%,voucher,1
US-2017-133781,OFF-EN-10004483,37.608,3,20%,credit_card,10
CA-2017-108539,OFF-BI-10003981,10.896,3,20%,credit_card,4
CA-2015-156510,OFF-BI-10000822,10.76,2,0%,credit_card,10
CA-2017-107174,FUR-TA-10004575,2036.86,7,0%,credit_card,6
CA-2016-100993,TEC-PH-10001448,159.968,4,20%,credit_card,8
CA-2017-126914,FUR-BO-10000468,77.728,2,20%,credit_card,1
CA-2016-158155,FUR-FU-10002253,214.7,5,0%,credit_card,10
CA-2016-158778,FUR-CH-10000309,887.271,3,30%,credit_card,7
CA-2016-147578,FUR-FU-10001889,31.56,3,0%,credit_card,3
CA-2017-102610,OFF-LA-10002195,4.928,2,20%,credit_card,3
CA-2017-155607,OFF-BI-10003364,93.344,4,20%,credit_card,4
US-2016-169040,OFF-PA-10000482,189.7,5,0%,credit_card,5
CA-2017-164826,OFF-LA-10001297,72.45,7,0%,credit_card,2
CA-2016-133711,OFF-BI-10000666,91.68,3,0%,credit_card,5
US-2015-163279,TEC-PH-10001795,1487.976,3,20%,credit_card,24
CA-2016-151561,FUR-FU-10004864,191.82,3,0%,credit_card,1
CA-2015-158421,OFF-ST-10004186,887.84,8,0%,credit_card,14
US-2017-124779,FUR-FU-10001095,21.184,2,60%,credit_card,1
CA-2017-127712,OFF-SU-10002522,6.208,2,20%,credit_card,10
US-2014-126571,OFF-ST-10003816,281.904,2,20%,credit_card,4
CA-2017-129294,OFF-ST-10002615,310.12,2,0%,credit_card,1
CA-2014-110786,FUR-FU-10000550,24.9,5,0%,credit_card,2
CA-2015-121965,FUR-FU-10000732,12.56,2,0%,credit_card,12
US-2015-136987,TEC-CO-10001943,639.968,4,20%,credit_card,2
CA-2015-121650,OFF-AR-10001149,3.9,2,0%,credit_card,1
US-2016-167472,OFF-BI-10001721,64.14,3,0%,credit_card,4
CA-2016-154690,FUR-CH-10000988,225.296,2,20%,credit_card,4
CA-2017-115882,OFF-AP-10002534,942.784,4,20%,credit_card,6
CA-2017-122196,TEC-PH-10004977,391.98,2,0%,credit_card,3
CA-2017-100524,TEC-PH-10002549,677.58,3,0%,credit_card,1
US-2014-159926,TEC-PH-10001128,539.964,6,40%,credit_card,5
CA-2017-140627,FUR-FU-10000087,72.704,4,20%,credit_card,1
CA-2016-160745,TEC-AC-10001142,316.0,4,0%,credit_card,3
US-2016-169040,OFF-BI-10001636,47.208,7,20%,credit_card,1
CA-2014-104283,OFF-ST-10004337,306.2,5,0%,credit_card,4
CA-2017-154760,OFF-BI-10004632,274.491,3,70%,credit_card,5
CA-2016-130029,OFF-PA-10000552,12.96,2,0%,credit_card,4
CA-2016-146171,OFF-ST-10001526,481.32,4,0%,credit_card,8
CA-2014-113768,OFF-PA-10003063,8.0,2,0%,credit_card,3
CA-2015-126557,FUR-CH-10004477,383.607,9,30%,credit_card,2
US-2016-115819,OFF-AR-10000823,5.46,3,0%,credit_card,8
CA-2017-164756,OFF-PA-10003848,25.92,4,0%,credit_card,5
CA-2014-127446,OFF-LA-10001317,2.52,1,20%,credit_card,2
US-2014-166310,FUR-FU-10001546,8.544,2,60%,credit_card,5
CA-2016-138933,OFF-BI-10003355,3.984,1,20%,credit_card,10
CA-2017-103212,OFF-PA-10004355,25.92,4,0%,credit_card,4
US-2017-160836,FUR-TA-10002855,512.19,5,30%,credit_card,1
CA-2016-101329,OFF-AR-10003190,2.88,1,0%,credit_card,3
US-2016-168620,OFF-ST-10003716,540.048,3,20%,credit_card,1
CA-2016-111213,FUR-CH-10000454,1317.492,6,10%,credit_card,1
CA-2016-110023,OFF-BI-10001036,14.624,2,20%,credit_card,2
CA-2017-155292,OFF-SU-10002573,35.06,2,0%,credit_card,4
CA-2014-115259,OFF-FA-10000621,40.096,14,20%,credit_card,1
CA-2016-165218,OFF-ST-10001558,12.992,1,20%,credit_card,8
CA-2014-111500,OFF-BI-10000829,17.96,4,0%,credit_card,8
CA-2015-130848,FUR-CH-10000422,582.336,8,20%,credit_card,2
CA-2014-139892,TEC-MA-10000822,8159.952,8,40%,debit_card,1
CA-2016-113831,OFF-LA-10001297,62.1,6,0%,credit_card,8
US-2017-133200,FUR-BO-10001601,623.4648,7,32%,credit_card,2
US-2017-110576,FUR-TA-10004154,2065.32,12,40%,credit_card,1
CA-2015-112130,TEC-AC-10001542,27.552,3,20%,voucher,1
CA-2017-163818,FUR-FU-10000076,19.98,1,0%,credit_card,8
CA-2017-141873,OFF-PA-10000069,18.98,2,0%,,1
CA-2015-124541,OFF-PA-10001526,7.968,2,20%,credit_card,7
CA-2014-165540,OFF-BI-10004094,8.85,5,80%,credit_card,4
CA-2014-123400,OFF-BI-10000666,18.336,2,70%,voucher,2
US-2015-123918,FUR-FU-10004952,131.376,6,60%,credit_card,1
CA-2016-152730,OFF-PA-10004888,45.36,7,0%,credit_card,1
CA-2016-119935,OFF-BI-10001597,81.96,2,0%,credit_card,5
US-2017-105046,TEC-PH-10004536,269.98,2,0%,credit_card,8
CA-2017-144498,TEC-PH-10004977,627.168,4,20%,credit_card,20
CA-2015-124541,OFF-BI-10004209,9.648,6,80%,credit_card,5
CA-2017-140585,FUR-BO-10002206,119.833,1,15%,credit_card,10
CA-2015-158701,OFF-BI-10001294,56.16,6,20%,credit_card,10
CA-2016-142545,OFF-PA-10002105,32.4,5,0%,credit_card,1
CA-2017-149489,OFF-AP-10002495,99.28,2,20%,credit_card,8
CA-2017-148404,OFF-FA-10003112,18.936,3,20%,credit_card,1
CA-2017-165757,OFF-BI-10003982,31.155,5,70%,credit_card,10
CA-2014-139283,OFF-BI-10002049,14.67,3,0%,credit_card,3
CA-2015-162166,OFF-PA-10002606,26.4,5,0%,credit_card,4
CA-2015-150413,OFF-BI-10000404,1.72,1,80%,credit_card,7
CA-2014-169852,OFF-BI-10001460,36.36,3,20%,credit_card,10
CA-2017-111556,FUR-BO-10003159,183.968,2,20%,credit_card,2
US-2015-164966,FUR-CH-10002304,155.88,6,0%,credit_card,10
CA-2017-158169,FUR-FU-10001473,54.92,4,0%,credit_card,4
CA-2015-159863,TEC-AC-10000109,134.376,3,20%,credit_card,3
CA-2015-132318,OFF-AP-10000026,182.91,3,0%,credit_card,1
CA-2015-107685,FUR-FU-10002813,80.96,4,0%,credit_card,6
CA-2016-130267,OFF-PA-10002222,159.88,7,0%,credit_card,10
CA-2016-108875,FUR-FU-10002671,21.44,2,20%,credit_card,7
CA-2015-146290,OFF-AR-10001897,125.93,7,0%,credit_card,3
CA-2016-133368,FUR-FU-10003374,315.776,8,20%,credit_card,1
US-2017-158512,FUR-FU-10004973,37.68,2,0%,credit_card,4
CA-2017-100237,OFF-AR-10001761,11.68,2,0%,credit_card,4
CA-2015-143882,OFF-PA-10004040,43.056,9,20%,credit_card,3
US-2015-126753,TEC-AC-10004227,31.176,3,20%,credit_card,4
US-2014-105767,OFF-BI-10000848,3.282,2,70%,credit_card,1
CA-2016-133319,OFF-PA-10001815,192.16,4,0%,credit_card,6
CA-2015-165085,OFF-PA-10000605,28.9,5,0%,credit_card,2
CA-2017-105991,OFF-EN-10002600,21.24,9,20%,credit_card,2
CA-2017-167640,OFF-LA-10004559,11.52,4,0%,credit_card,3
CA-2014-132913,OFF-AP-10003278,13.97,1,0%,credit_card,4
US-2014-106334,FUR-CH-10004886,230.28,3,20%,credit_card,8
CA-2016-162733,OFF-PA-10002751,5.98,1,0%,credit_card,2
US-2017-116701,OFF-AP-10003217,66.284,2,80%,credit_card,1
CA-2015-121188,FUR-BO-10004695,307.666,2,15%,credit_card,2
CA-2015-126466,OFF-FA-10000490,2.48,2,0%,credit_card,2
CA-2017-159688,TEC-AC-10000736,79.99,1,0%,credit_card,2
CA-2017-167941,OFF-AP-10002118,499.584,3,20%,credit_card,8
CA-2014-155264,TEC-PH-10001305,117.576,3,20%,credit_card,1
CA-2017-140949,OFF-AR-10001683,59.1,6,0%,credit_card,4
CA-2017-100013,OFF-AR-10001022,5.68,2,0%,credit_card,10
CA-2014-142769,TEC-AC-10003399,144.96,4,0%,credit_card,5
CA-2017-121489,TEC-AC-10000682,33.18,2,0%,credit_card,8
US-2017-107979,OFF-BI-10000778,72.588,2,70%,credit_card,4
CA-2014-128209,OFF-BI-10001359,2152.776,3,20%,credit_card,4
CA-2014-167199,OFF-AR-10001662,5.48,2,0%,credit_card,2
CA-2016-165561,OFF-SU-10004782,25.35,3,0%,credit_card,5
CA-2014-125829,TEC-MA-10003246,447.968,4,20%,credit_card,1
CA-2017-122595,TEC-PH-10003095,52.68,3,20%,credit_card,15
CA-2015-102491,TEC-MA-10000864,3080.0,7,0%,credit_card,1
CA-2016-149762,OFF-AR-10001662,21.92,8,0%,credit_card,8
CA-2017-153654,OFF-BI-10004465,19.008,8,70%,credit_card,1
US-2014-138758,FUR-FU-10003039,69.008,2,20%,credit_card,3
CA-2014-105270,FUR-CH-10000988,112.648,1,20%,credit_card,10
CA-2016-132094,TEC-AC-10001109,47.984,2,20%,credit_card,2
US-2016-137295,TEC-PH-10004080,108.784,2,20%,credit_card,10
CA-2015-140025,OFF-AP-10002651,463.248,8,80%,credit_card,2
CA-2015-153906,TEC-PH-10001527,85.9,2,0%,credit_card,1
CA-2014-125612,OFF-ST-10003221,21.36,2,0%,credit_card,3
CA-2014-127166,OFF-EN-10003134,56.064,6,20%,credit_card,1
CA-2017-132199,FUR-TA-10003748,373.47,5,40%,credit_card,2
US-2014-155502,FUR-FU-10001847,12.42,3,0%,credit_card,1
US-2017-131849,OFF-ST-10002957,26.4,5,0%,credit_card,4
CA-2016-111794,TEC-AC-10003832,79.512,3,20%,credit_card,1
US-2014-119081,FUR-FU-10003464,40.56,2,0%,credit_card,1
CA-2015-130218,OFF-FA-10003112,31.56,4,0%,credit_card,8
US-2016-108637,OFF-BI-10004965,46.0,4,0%,credit_card,2
US-2015-117492,OFF-AP-10001492,77.58,9,0%,credit_card,6
CA-2015-135685,FUR-FU-10001185,185.58,6,0%,credit_card,10
CA-2015-158491,TEC-AC-10001874,119.98,2,0%,credit_card,10
CA-2016-141887,FUR-FU-10002268,54.992,14,20%,credit_card,2
CA-2014-142769,OFF-PA-10002923,48.94,1,0%,credit_card,3
CA-2017-138611,OFF-BI-10002949,3.648,2,70%,credit_card,3
CA-2015-128356,OFF-SU-10004290,10.944,2,20%,credit_card,2
CA-2017-149048,OFF-ST-10000078,530.34,2,0%,credit_card,1
CA-2016-105816,OFF-FA-10000304,15.26,7,0%,credit_card,8
CA-2017-142867,OFF-PA-10004610,10.272,3,20%,credit_card,1
CA-2017-138618,OFF-PA-10000520,10.368,2,20%,credit_card,3
CA-2017-104003,FUR-BO-10003965,307.666,2,15%,credit_card,1
CA-2017-137463,OFF-BI-10003196,5.984,2,20%,credit_card,2
CA-2015-104297,OFF-PA-10000474,85.056,3,20%,credit_card,3
CA-2017-130386,OFF-PA-10002749,16.056,3,20%,credit_card,2
CA-2015-141593,OFF-BI-10000948,34.248,3,20%,credit_card,1
CA-2017-134495,TEC-PH-10004897,23.976,3,20%,credit_card,6
CA-2016-115504,OFF-PA-10003953,12.96,2,0%,credit_card,4
CA-2016-133795,TEC-AC-10001465,72.64,2,0%,credit_card,8
CA-2014-166961,OFF-FA-10003485,7.86,3,0%,credit_card,4
CA-2016-140382,OFF-LA-10001934,21.93,3,0%,credit_card,4
CA-2015-153549,FUR-CH-10004086,1166.92,5,20%,credit_card,2
US-2014-131870,FUR-FU-10002501,60.672,6,20%,credit_card,1
CA-2016-149965,TEC-AC-10004877,6.9,1,0%,credit_card,4
CA-2017-156776,FUR-CH-10002317,207.184,1,20%,credit_card,4
CA-2017-118542,OFF-PA-10004735,45.36,7,0%,credit_card,8
CA-2015-146486,OFF-ST-10002554,244.55,5,0%,credit_card,6
CA-2015-162964,OFF-PA-10003349,15.552,3,20%,credit_card,3
CA-2015-169397,OFF-FA-10000585,5.584,2,20%,credit_card,2
CA-2016-117681,FUR-BO-10001798,556.665,5,15%,credit_card,8
CA-2016-154711,OFF-BI-10000605,12.192,4,20%,,1
CA-2014-164224,OFF-PA-10001526,15.936,4,20%,credit_card,3
CA-2017-168123,OFF-BI-10001071,127.96,2,0%,credit_card,4
CA-2016-149111,TEC-PH-10003092,36.792,1,20%,credit_card,1
CA-2017-168102,OFF-ST-10001370,113.568,2,20%,credit_card,10
CA-2017-139619,OFF-ST-10003282,95.616,2,20%,credit_card,2
US-2014-107993,OFF-AR-10003179,51.016,7,20%,credit_card,4
CA-2014-101931,FUR-BO-10001337,616.998,6,15%,credit_card,3
CA-2017-112529,FUR-TA-10002622,718.116,6,30%,credit_card,8
CA-2016-130225,OFF-EN-10000056,99.568,2,20%,credit_card,5
CA-2017-100384,OFF-AR-10002135,385.6,8,0%,credit_card,2
CA-2017-166856,TEC-AC-10004992,101.34,3,0%,credit_card,2
US-2014-164406,OFF-AP-10003287,152.91,3,0%,credit_card,1
CA-2016-131289,FUR-TA-10003954,1421.664,6,20%,credit_card,1
CA-2017-167094,TEC-AC-10003116,28.4,2,20%,credit_card,10
CA-2014-128237,TEC-AC-10002558,45.48,4,0%,credit_card,2
CA-2017-165841,OFF-PA-10001144,166.44,3,0%,credit_card,10
CA-2016-116561,OFF-ST-10004186,332.94,3,0%,credit_card,2
CA-2017-143567,TEC-AC-10004145,2249.91,9,0%,credit_card,3
CA-2016-168543,OFF-AP-10000938,706.86,7,0%,credit_card,3
CA-2017-112809,OFF-ST-10002276,200.064,3,20%,credit_card,1
US-2017-106663,FUR-TA-10000688,108.925,1,50%,credit_card,4
CA-2017-103968,FUR-FU-10003394,629.64,9,0%,credit_card,6
CA-2015-137113,FUR-TA-10001705,1913.4,9,0%,credit_card,10
CA-2014-144407,OFF-LA-10003923,103.6,7,0%,credit_card,5
CA-2016-129630,TEC-CO-10003763,2799.96,5,20%,credit_card,1
US-2016-144211,TEC-PH-10002890,108.576,3,20%,credit_card,4
US-2017-156356,OFF-BI-10000632,26.046,3,80%,credit_card,5
CA-2014-157721,OFF-AP-10001303,19.9,1,0%,credit_card,10
CA-2016-105732,OFF-ST-10004340,373.08,6,0%,credit_card,10
CA-2014-131002,OFF-BI-10000948,42.81,3,0%,credit_card,3
US-2017-135013,TEC-CO-10001449,2399.96,5,20%,credit_card,5
CA-2017-113873,OFF-ST-10000943,61.792,4,20%,credit_card,1
CA-2016-138688,OFF-LA-10000240,14.62,2,0%,,10
US-2015-127040,TEC-AC-10002637,1619.91,9,0%,credit_card,2
CA-2015-108588,OFF-AR-10001615,59.52,3,0%,credit_card,4
CA-2015-105347,OFF-AR-10003045,14.7,5,0%,credit_card,3
CA-2017-142391,FUR-FU-10002759,199.8,10,0%,credit_card,2
CA-2015-145415,OFF-ST-10000419,40.74,3,0%,credit_card,1
CA-2015-102848,FUR-CH-10000595,190.72,1,20%,credit_card,1
US-2014-133949,TEC-PH-10004908,475.944,7,20%,credit_card,8
CA-2015-164084,OFF-BI-10000605,6.096,2,20%,credit_card,6
CA-2016-101161,FUR-FU-10003535,82.26,3,0%,credit_card,8
US-2015-126977,FUR-BO-10002213,2003.92,5,20%,credit_card,1
US-2016-162677,OFF-ST-10001291,67.64,5,20%,credit_card,10
CA-2017-107825,OFF-ST-10000777,37.76,1,0%,credit_card,5
US-2016-150861,OFF-LA-10001317,6.3,2,0%,credit_card,10
CA-2016-158869,OFF-PA-10000474,70.88,2,0%,,1
US-2014-148838,FUR-TA-10003473,1579.746,7,40%,credit_card,3
CA-2016-122063,FUR-TA-10004575,581.96,2,0%,credit_card,10
US-2015-138093,FUR-CH-10000785,542.94,3,0%,credit_card,8
CA-2017-131695,FUR-FU-10002045,22.23,1,0%,credit_card,4
CA-2015-150714,OFF-BI-10002982,14.301,7,70%,credit_card,7
US-2015-159499,OFF-AP-10002867,325.632,6,20%,credit_card,6
US-2017-154872,OFF-BI-10003007,58.17,5,70%,credit_card,5
US-2017-115609,OFF-AP-10003040,168.1,5,0%,credit_card,2
US-2014-168501,OFF-EN-10001509,1.632,1,20%,credit_card,11
CA-2014-115056,OFF-AP-10003971,26.136,3,20%,credit_card,2
CA-2017-150266,TEC-PH-10003437,299.96,5,20%,credit_card,4
CA-2017-144638,FUR-FU-10003724,6.696,1,20%,credit_card,2
CA-2017-155460,OFF-PA-10002479,5.28,1,0%,credit_card,1
CA-2014-166086,FUR-CH-10004675,872.32,4,0%,credit_card,2
CA-2015-140375,OFF-BI-10000320,7.38,1,0%,credit_card,3
CA-2014-131947,OFF-PA-10003039,148.704,6,20%,credit_card,2
CA-2016-124254,OFF-ST-10001469,129.552,3,20%,debit_card,10
CA-2015-136798,TEC-PH-10000441,377.97,3,0%,credit_card,8
CA-2017-150910,OFF-AP-10003266,59.24,5,20%,credit_card,1
CA-2017-122175,OFF-LA-10002271,6.16,2,0%,credit_card,3
CA-2014-160766,TEC-MA-10003979,2799.96,4,0%,credit_card,3
CA-2016-126165,FUR-TA-10001676,71.088,2,20%,credit_card,5
CA-2016-124814,OFF-PA-10002787,12.96,2,0%,credit_card,7
CA-2017-148922,TEC-PH-10000148,38.97,3,0%,credit_card,1
CA-2014-122679,OFF-AR-10004757,19.68,6,0%,credit_card,1
CA-2015-132486,OFF-PA-10004971,11.56,2,0%,credit_card,3
CA-2014-116673,FUR-FU-10003829,6.16,2,0%,credit_card,1
CA-2014-107398,OFF-BI-10001982,6.528,4,70%,credit_card,10
CA-2016-138968,OFF-BI-10003529,4.544,2,20%,credit_card,2
US-2016-143280,TEC-PH-10002398,445.96,5,20%,credit_card,10
CA-2016-106530,OFF-ST-10002011,1006.056,3,20%,credit_card,10
CA-2016-132017,OFF-BI-10004001,6.816,2,80%,credit_card,10
CA-2017-121083,TEC-PH-10001336,257.98,2,0%,credit_card,8
CA-2017-128041,OFF-AP-10001005,314.6,4,0%,credit_card,2
US-2017-115252,OFF-PA-10001667,14.352,3,20%,credit_card,1
CA-2017-160423,OFF-BI-10004001,35.784,7,70%,credit_card,10
CA-2015-149909,TEC-PH-10001536,50.97,3,0%,credit_card,1
CA-2017-102925,TEC-PH-10001448,99.98,2,0%,credit_card,6
CA-2017-126067,OFF-AR-10003856,5.56,2,0%,credit_card,2
CA-2017-153822,OFF-BI-10001460,18.18,4,70%,credit_card,3
US-2017-139465,OFF-BI-10003910,37.008,6,20%,credit_card,5
CA-2016-145625,OFF-PA-10004569,7.61,1,0%,credit_card,1
US-2016-119046,OFF-BI-10000138,11.232,3,20%,credit_card,1
CA-2014-100678,OFF-EN-10000056,149.352,3,20%,credit_card,1
CA-2017-145702,OFF-PA-10001526,27.888,7,20%,credit_card,4
CA-2015-102281,FUR-BO-10002545,626.352,3,20%,credit_card,5
CA-2014-140858,OFF-BI-10004230,31.086,3,70%,credit_card,3
CA-2017-160633,OFF-AR-10004022,86.352,3,20%,credit_card,2
CA-2017-157966,OFF-PA-10001934,15.552,3,20%,credit_card,10
US-2017-132675,OFF-AR-10000614,14.28,4,0%,credit_card,3
CA-2016-169670,FUR-CH-10002331,2563.056,8,10%,credit_card,4
CA-2016-100300,OFF-PA-10000418,104.85,1,0%,credit_card,6
CA-2015-154970,FUR-CH-10003396,61.584,1,20%,credit_card,1
CA-2014-127558,OFF-SU-10002537,20.46,2,0%,credit_card,7
CA-2015-103723,OFF-AR-10003251,13.9,5,0%,credit_card,1
US-2015-146745,FUR-CH-10002372,129.568,2,20%,credit_card,1
US-2015-160857,FUR-CH-10002647,127.764,2,10%,credit_card,1
CA-2017-161067,FUR-CH-10004860,181.764,2,10%,credit_card,10
CA-2015-153038,FUR-FU-10000221,20.32,5,20%,credit_card,7
CA-2017-131282,OFF-BI-10004632,243.992,4,80%,credit_card,4
US-2017-110604,FUR-FU-10000076,39.96,2,0%,credit_card,5
CA-2017-155936,OFF-BI-10002432,3.036,3,80%,credit_card,9
CA-2016-157749,FUR-FU-10000576,419.68,5,60%,credit_card,3
CA-2017-108112,FUR-FU-10003553,220.064,4,20%,credit_card,1
CA-2017-102309,TEC-AC-10001114,199.95,5,0%,credit_card,9
CA-2017-134845,OFF-BI-10003355,8.964,6,70%,credit_card,6
CA-2017-157966,FUR-CH-10003606,89.768,1,30%,credit_card,5
CA-2015-158918,OFF-PA-10004947,17.12,4,0%,credit_card,1
CA-2015-120880,OFF-BI-10002931,167.76,5,20%,credit_card,2
CA-2015-148873,TEC-AC-10003657,108.768,4,20%,credit_card,1
US-2017-160836,OFF-PA-10004239,10.272,3,20%,credit_card,2
CA-2014-121006,OFF-ST-10004950,62.94,3,0%,credit_card,8
CA-2017-144498,OFF-BI-10003982,68.541,11,70%,credit_card,4
CA-2016-132479,OFF-BI-10004584,442.372,7,80%,credit_card,3
CA-2017-148012,OFF-AR-10004757,2.624,1,20%,credit_card,3
CA-2017-141446,TEC-AC-10002305,18.0,1,0%,credit_card,8
CA-2014-102274,OFF-PA-10004359,629.1,6,0%,credit_card,10
CA-2017-108854,OFF-BI-10001670,90.48,3,20%,credit_card,2
CA-2014-148586,FUR-CH-10002439,366.786,7,10%,credit_card,1
CA-2017-126662,TEC-CO-10004202,479.984,2,20%,credit_card,1
CA-2016-158302,OFF-PA-10002615,10.584,3,20%,credit_card,6
CA-2014-110786,TEC-PH-10001425,191.976,3,20%,credit_card,6
CA-2014-110072,FUR-FU-10000521,93.888,4,20%,credit_card,1
CA-2017-140872,FUR-BO-10002824,241.568,2,20%,credit_card,1
US-2017-120418,OFF-ST-10001809,215.592,3,20%,credit_card,10
CA-2017-164917,OFF-AR-10004344,47.96,5,20%,credit_card,10
CA-2017-133004,OFF-AP-10002439,638.73,9,0%,credit_card,3
CA-2014-133270,OFF-AR-10002656,13.36,2,0%,credit_card,5
US-2014-143707,TEC-PH-10003655,5.94,3,0%,credit_card,2
CA-2014-138100,FUR-FU-10002456,14.56,2,0%,credit_card,4
CA-2014-115259,OFF-EN-10002600,4.72,2,20%,credit_card,10
CA-2014-153808,TEC-AC-10004171,299.97,3,0%,credit_card,2
CA-2016-144015,OFF-PA-10002870,12.48,2,0%,credit_card,6
US-2017-109610,FUR-CH-10001854,701.96,2,0%,credit_card,2
CA-2016-126158,FUR-CH-10002602,241.568,2,20%,credit_card,6
CA-2017-100097,TEC-PH-10002310,979.95,5,0%,credit_card,1
CA-2016-112942,OFF-PA-10004092,146.82,3,0%,credit_card,3
CA-2015-141740,FUR-CH-10001545,205.164,2,10%,credit_card,1
CA-2017-100622,OFF-PA-10002947,10.688,2,20%,credit_card,1
CA-2017-105333,OFF-ST-10002182,83.56,4,0%,credit_card,5
CA-2017-147564,OFF-PA-10004438,49.12,4,0%,credit_card,4
CA-2016-119515,OFF-PA-10000552,15.552,3,20%,credit_card,2
CA-2015-128013,FUR-FU-10000320,10.02,3,0%,credit_card,1
CA-2015-146255,OFF-BI-10000309,30.44,2,0%,credit_card,7
CA-2014-131450,TEC-PH-10002398,445.96,5,20%,credit_card,1
CA-2014-138240,TEC-PH-10002583,15.992,1,20%,credit_card,4
CA-2017-122077,OFF-LA-10004178,13.216,4,20%,credit_card,1
CA-2014-166744,FUR-FU-10004952,164.22,3,0%,credit_card,1
US-2017-132444,OFF-ST-10000563,95.94,3,0%,credit_card,3
US-2014-164763,OFF-PA-10003063,16.0,4,0%,credit_card,5
CA-2017-100230,OFF-PA-10002245,17.94,3,0%,credit_card,5
CA-2017-119193,OFF-BI-10000848,1.641,1,70%,credit_card,5
CA-2017-136651,FUR-FU-10004864,24.14,2,0%,credit_card,2
CA-2017-123491,FUR-CH-10003061,71.992,1,20%,credit_card,8
CA-2015-143616,OFF-AR-10002067,99.2,5,0%,credit_card,5
CA-2017-103443,FUR-FU-10000308,124.36,2,0%,credit_card,1
CA-2017-100825,OFF-ST-10003123,99.87,3,0%,credit_card,3
CA-2017-134607,OFF-ST-10002214,22.58,2,0%,credit_card,2
CA-2017-141705,FUR-TA-10004607,517.405,5,30%,credit_card,3
CA-2017-155558,TEC-AC-10001998,19.99,1,0%,credit_card,1
CA-2015-105102,FUR-BO-10004709,46.384,1,20%,credit_card,1
CA-2017-156818,TEC-AC-10002323,132.6,6,0%,credit_card,10
US-2017-133081,TEC-AC-10001772,63.88,4,0%,credit_card,4
CA-2016-132829,TEC-PH-10004539,453.576,3,20%,credit_card,5
CA-2017-115931,OFF-AR-10000369,4.17,3,0%,credit_card,1
CA-2017-143574,OFF-SU-10002537,30.69,3,0%,credit_card,1
CA-2014-163552,TEC-PH-10003885,197.97,3,0%,credit_card,10
CA-2016-145583,OFF-FA-10002988,4.02,2,0%,credit_card,5
US-2014-127635,FUR-FU-10000550,9.96,5,60%,credit_card,6
CA-2016-101672,OFF-PA-10001878,97.82,2,0%,credit_card,5
CA-2017-102099,OFF-AR-10003811,6.63,3,0%,credit_card,4
CA-2017-121300,OFF-PA-10002787,15.552,3,20%,credit_card,5
CA-2016-114727,FUR-CH-10002335,544.008,3,20%,credit_card,2
CA-2015-104346,OFF-AR-10001473,13.12,5,20%,credit_card,4
CA-2014-149104,OFF-AR-10004685,13.89,3,0%,credit_card,4
CA-2016-123337,FUR-BO-10001918,273.666,2,15%,credit_card,6
CA-2017-156951,OFF-PA-10004530,91.84,8,0%,credit_card,17
CA-2017-112004,OFF-BI-10003476,8.595,5,70%,credit_card,2
